,Name,Rate,Address,Country,Pos Code,State,URL,Username,User Location,User Contribution,User Helpful Vote,Comment,User Response Date,Date Of Stay,User Traveller Type
886,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Noor Liyana Sya... N,No Country,2,0,the hotel was so nice and classic...feel calm and this hotel is suitable for those who love quiet and calm.the location also not heavy with traffic and feel quiet and relax. the environment of the room and hotel is so different with normal exclusive hotel with vintage equipment sometimes feel like harry potter environment. overall is best...,Apr 2019,April 2019,Friends
887,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Dream55888086296,"Kuala Selangor, Malaysia",1,0,"With price that offered by the hotel, i will rated this hotel as 1 of the best hotel i ever been. I love the decoration, and also facilities that provide such as laundry room. I’m home with clean cloth!",Apr 2019,April 2019,Families
888,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Nora H,"Seremban, Malaysia",33,15,"7 bffea spending weekend at this hotel.  Best vacation ever!!! We booked the family room.  It was with 2 king bed with an addition of a single bed.  The room even have sitting room,  spacious and comfortable. Most importantly its clean.  Although the hotel was a bit far to Ipoh town but it does not bother us.  We were on a mission to look for the best food in Ipoh. Will definitly come here again.  The staff were accomodative though they are short of staff.",Apr 2019,April 2019,Friends
889,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Lee Y,No Country,6,1,"The hotel is well-maintained, an antique theme hotel. Walking distance to station 18. Everywhere is reachable! Highly recommended those with average budget. It’s recommnded that the hotel department inform the travellers that their electrical sockets are hidden. 😂",Mar 2019,March 2019,Couples
890,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,ChrisLee146,"Singapore, Singapore",229,41,"The hotel generally is OK except for some point which seriously need upgrading. First hotel that I came across that using extension cord and located on a awkward spot. No other power point nearby bed (bad!). Sound proofing was extremely bad. I can literally hear people walking outside, people closing doors. On the day that having thunderstorm, the sound of the storm will be magnified while you in the room. Staff seems rigid, not allowing guest to have more than 1 room card. No in-house parking.However, 1 good point about this hotel is you literally stay beside Station 18 Aeon. Only 2 coffee shops nearby, others quite a fair bit walking distance. Verdict : may not re-visit unless no other options",Mar 2019,March 2019,Solo
891,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Excursion59012266270,No Country,1,0,"Definitely my fav hotel if i come back to Ipoh. With their in house laundry where their provide washing machine & dryer for guest for free, totally convenient. Just little bit of complain where i think the toilet in our room was not really clean. Other than that everything perfect. Comfortable bed & pillow and a nice room decoration.",Apr 2019,March 2019,Couples
892,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Afiqah Hata,"Kuala Lumpur, Malaysia",8,0,"Very affordable and worth the money. Comfortable, friendly staff. Great ambience. Location amazing nearby AEON Station 18. Easy access to food and entertainment. Got MCD nearby also. Overall an amazing stay.",Mar 2019,March 2019,Couples
893,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Yvonne,"Kuala Lumpur, Malaysia",26,6,"10mins away from the city, and it's easy to find via GPS. Overall was good, according to my partner. We had a pleasant stay, no doubt about that. Staffs are truly friendly and helpful. Be that as it may, there are spaces of improvements such as cleanliness. The rug in the can and the shower area aren't perfect, as I spotted shoe stains on the rug and the floor itself. The table light wasn't functioning for our room, but we didn't make any complaints about it because we were not using it. Personally, I think the bed rack isn't suitable for children as there was a layer of wooden board/ pallet that underpins the entire bed.",Mar 2019,March 2019,Couples
894,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,The Latin American Vegan,"Riyadh, Saudi Arabia",61,21,"The hotel is located within walking distance, about 2-3 minutes, from Aeon Mall Station 18. It has a hipster style atmosphere. Hotel staff are immensely hopeful. The hotel features a common room on the second floor with a washer, dryer, iron, and board. They even provide detergent and fabric softener for the guests. Just make sure to grab the internet deal. It’ll save you a bit of money.",Mar 2019,March 2019,Couples
895,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Guide48708108229,"Kuala Lumpur, Malaysia",1,0,I love the interior design of the hotel and rooms. Easy access to shopping malls and restaurants. I'm giving 5 stars for their honesty. They called us back after checked out because we left our phone charger in the room.,Mar 2019,March 2019,Friends
896,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Maps39646563146,"Putrajaya, Malaysia",1,0,"I feel mesmerised with the concept of the hotel..very chic, edgy, modern and different than any other hotel i ever stayed. My husband loved the rustic, industrial concept and the deci was magnificent. And you even provide self servixe laundry room!! Awesome..!!However, maybe you should improve on your soundproof because i could hear people’s conversation and baby’s crying next door.",Mar 2019,March 2019,Families
897,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Explore40290140794,No Country,1,0,"Very nice interior design at lobby and also room. Should have stay here again later. If you come here with family, make sure you get the family suite as the normal superior suite is quite small. Other than that, nice place to stay!",Mar 2019,March 2019,Families
898,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Manee,No Country,1,0,"stayed for 2nights and had our prewedding photoshooting at the hotel, very good services and thanks for the arrangement, the only bad is the air cond takes some times to be cold, but overall is good, thanks",Mar 2019,March 2019,Couples
899,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,GreenTable,"Singapore, Singapore",8,7,"I have booked a room with king-sized bed, it was very spacious and comfortable. However the furniture and bathroom concrete shelf are dusty - need proper cleaning. Deco contains too many horses, every corner!",Mar 2019,March 2019,Couples
900,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Dr Ong Bee Lee,"Kelantan, Malaysia",4,1,"I love M Boutique set up and choose station 18 in my last trip on 25-27 Feb 2019 because of the Japanese breakfast it offers though it's a bit far from Ipoh town. However, the breakfast start time is very late at 7:30 am and by the time I made the order, the breakfast can only be served after 15 minutes. This has cause a lot of trouble as I have to skip a breakfast on one of the morning as my meeting starts at 8:00 am. I hope the breakfast should be open earlier to customers especially for those who need to rushes for work at 8:00 am.",Mar 2019,February 2019,Business
901,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,philippa413,"Singapore, Singapore",20,1,"Definitely not a cookie-cutter hotel in term of decorationUnique decor. Room a bit small, but it's functionalHot water : temperature + pressure are goodWifi : goodService : goodCleanliness: in general ok, although bathroom needs to be slightly improved (It is far cleaner than many hotels, although it's not squeaky clean)",Mar 2019,February 2019,Business
902,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Navigator31936431894,No Country,1,0,The most lovely decorated hotel I have ever seen! Every detail looks amazing!!!! Just the room was a little bit to small and I wishes I had more choice at the breakfast... it is located Next to a mall. The staff is very freiendly!!!!,Mar 2019,February 2019,Couples
903,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,KY W,No Country,42,3,"Good value hotel with unique exterior and interior design, located not too far away from Ipoh city center. Located just next to Aeon shopping mall, and carpark is very convenient. Room is clean and basic, but nicely designed.",Mar 2019,February 2019,Friends
904,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Terje Olav,No Country,15,1,"Its a perfect hotel to stay at. Wi Fi good and the service was excellent. The room including all your needed, with water cooker, fresh water bottles and all you need in the bath. The bed was perfect, and beautiful to sleep in. Freezer in the room was perfect and all things work perfect.",Feb 2019,January 2019,Solo
905,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Aeyna Z,No Country,1,0,"I have a one day stay here. I stay in premier room. It is so big with a comfy king bed and cozy sofa. The hotel is nice, the decoration is rustic, super creative and well-put. But it takes about 20mins to Ipoh city centre which us quite a distance for me.",Mar 2019,February 2019,Business
906,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,zai71,"Kuala Lumpur, Malaysia",43,9,I fall in love with this boutique hotel. A real value for money. Vintage deco is well executed...I love the pillows...feel like not wanting to leave the room. Though the room look small but you have everything that you need in the space,Feb 2019,February 2019,Families
907,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Road59536670661,No Country,1,0,"Stayed at M Boutique Station 18 is very convenience and comfort. The place itself is very welcoming, warm and so cool with unique displayed. The staff also was very friendly and I enjoyed stay there. Definitely recommended and will come back in future.",Feb 2019,February 2019,Couples
908,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Hayati C,No Country,2,2,"Nice ID Concept with sufficient facilities and good for money. But, need to pay particular attention on the bathroom’s tiles as there were stained though nothing disgusting to be concerned about. All in all we were satisfied.",Jan 2019,January 2019,Couples
909,M Boutique Station 18,4.5,15 - 23 Jalan Pengkalan barat 35 Taman Pengkalan Jaya,Malaysia,31650,Ipoh,https://www.tripadvisor.com.my/Hotel_Review-g298298-d7381800-Reviews-M_Boutique_Station_18-Ipoh_Kinta_District_Perak.html,Mrs Hazlin 83,"Kuala Lumpur, Malaysia",80,50,We had a last minute decision to go ipoh and just booked whichever that was available. There are 2 m boutique hotel in ipoh. we stayed at m boutique hotel 18 station. location is good.just beside aeon. the building is really unique. they have put a lot of effort to come up with a unique concept. check in was ok although they were having some technical difficulties but we managed to check in within 20 minutes of arrival. the room was of good size. there was a queen bed and a sofa. room was kept clean and nice. we loved the concept. they even provide extra blankets when requested. would consider to repeat if we come back to ipoh again.,Jan 2019,January 2019,Families
